# u	v	rank	gender
5	60	Full	F
5	60	Full	M
5	60	Full	M
5	61	Assoc	M
5	62	Assoc	M
5	68	Assoc	F
5	68	Assoc	M
5	68	Full	M
5	68	Full	M
5	71	Full	M
5	71	Full	M
5	71	Full	M
5	72	Assoc	M
5	76	Full	M
5	77	Asst	M
5	83	Asst	F
5	87	Asst	M
5	87	Full	M
5	87	Full	M
5	92	Full	M
5	93	Full	M
5	99	Assoc	F
5	99	Assoc	F
6	1	Asst	M
6	1	Assoc	M
6	2	Asst	M
6	2	Asst	F
6	2	Asst	M
6	2	Assoc	M
6	2	Assoc	M
6	2	Full	F
6	2	Full	F
6	2	Full	M
6	2	Full	M
6	2	Full	M
6	2	Full	M
6	3	Asst	M
6	3	Asst	M
6	3	Assoc	M
6	3	Assoc	M
6	3	Full	M
6	3	Full	F
6	3	Full	M
6	4	Asst	M
6	4	Full	M
6	4	Full	M
6	5	Full	M
6	5	Full	M
6	5	Full	M
6	5	Full	M
6	6	Asst	M
6	6	Assoc	F
6	6	Full	M
6	6	Full	M
6	6	Full	M
6	6	Full	M
6	6	Full	M
6	6	Full	M
6	6	Full	M
6	6	Full	M
6	6	Full	F
6	6	Full	M
6	7	Asst	M
6	7	Full	M
6	7	Full	F
6	7	Full	M
6	8	Asst	M
6	8	Asst	M
6	8	Full	F
6	8	Full	M
6	8	Full	M
6	9	Asst	M
6	9	Asst	M
6	9	Assoc	M
6	9	Assoc	F
6	9	Full	M
6	9	Full	M
6	10	Asst	M
6	10	Assoc	M
6	10	Assoc	M
6	10	Full	M
6	10	Full	M
6	10	Full	F
6	10	Full	M
6	11	Asst	M
6	11	Asst	M
6	11	Assoc	M
6	11	Full	M
6	11	Full	M
6	12	Asst	M
6	12	Asst	M
6	12	Asst	M
6	12	Asst	F
6	12	Asst	M
6	12	Asst	F
6	12	Assoc	M
6	12	Full	M
6	12	Full	F
6	12	Full	M
6	12	Full	M
6	12	Full	M
6	12	Full	F
6	12	Full	M
6	12	Full	M
6	12	Full	M
6	12	Full	F
6	12	Full	M
6	12	Full	M
6	13	Assoc	M
6	13	Assoc	M
6	13	Full	M
6	13	Full	M
6	14	Asst	M
6	14	Asst	M
6	14	Assoc	M
6	15	Asst	F
6	15	Assoc	M
6	15	Assoc	F
6	15	Full	M
6	15	Full	M
6	15	Full	M
6	15	Full	M
6	15	Full	M
6	15	Full	M
6	15	Full	M
6	15	Full	M
6	15	Full	M
6	16	Asst	M
6	16	Asst	F
6	16	Asst	M
6	16	Assoc	M
6	16	Full	M
6	16	Full	F
6	16	Full	M
6	16	Full	M
6	16	Full	M
6	16	Full	M
6	16	Full	M
6	17	Asst	M
6	17	Asst	F
6	17	Assoc	M
6	18	Asst	M
6	18	Full	M
6	18	Full	M
6	19	Assoc	M
6	19	Assoc	M
6	19	Full	M
6	19	Full	M
6	19	Full	M
6	19	Full	M
6	19	Full	M
6	19	Full	F
6	19	Full	M
6	20	Asst	F
6	20	Full	M
6	20	Full	M
6	21	Asst	M
6	21	Asst	M
6	21	Assoc	M
6	21	Assoc	M
6	21	Assoc	F
6	21	Full	M
6	21	Full	M
6	21	Full	M
6	22	Asst	F
6	22	Full	M
6	23	Full	F
6	23	Full	M
6	23	Full	M
6	23	Full	M
6	24	Asst	M
6	24	Asst	M
6	25	Full	M
6	25	Full	M
6	26	Asst	M
6	26	Full	M
6	28	Full	M
6	29	Asst	M
6	29	Assoc	F
6	29	Full	M
6	30	Asst	F
6	30	Full	M
6	31	Asst	M
6	31	Full	M
6	31	Full	F
6	33	Assoc	F
6	33	Full	M
6	35	Full	F
6	35	Full	M
6	35	Full	M
6	35	Full	M
6	38	Assoc	M
6	39	Asst	M
6	39	Assoc	M
6	39	Assoc	M
6	39	Full	M
6	39	Full	M
6	39	Full	M
6	39	Full	M
6	41	Asst	F
6	41	Asst	M
6	41	Assoc	M
6	41	Assoc	M
6	42	Full	F
6	43	Full	M
6	45	Asst	M
6	46	Asst	F
6	46	Full	F
6	46	Full	M
6	47	Asst	M
6	47	Full	M
6	47	Full	M
6	48	Asst	F
6	48	Full	M
6	49	Assoc	M
6	50	Assoc	M
6	50	Full	M
6	50	Full	M
6	50	Full	M
6	50	Full	M
6	51	Full	M
6	52	Full	M
6	53	Asst	F
6	53	Asst	F
6	53	Assoc	M
6	53	Full	M
6	57	Full	F
6	57	Full	M
6	58	Asst	F
6	59	Asst	M
6	60	Full	M
6	62	Full	M
6	63	Asst	M
6	63	Assoc	M
6	63	Full	M
6	63	Full	M
6	64	Full	M
6	64	Full	M
6	68	Assoc	M
6	69	Full	M
6	69	Full	M
6	70	Asst	M
6	70	Assoc	M
6	71	Asst	M
6	72	Asst	M
6	73	Assoc	M
6	73	Assoc	M
6	73	Assoc	M
6	73	Full	M
6	74	Full	M
6	74	Full	M
6	78	Asst	M
6	79	Full	M
6	81	Asst	M
6	82	Asst	M
6	82	Full	M
6	83	Asst	M
6	83	Asst	M
6	85	Assoc	M
6	85	Assoc	M
6	85	Full	M
6	85	Full	M
6	86	Full	M
6	87	Asst	M
6	87	Assoc	M
6	87	Full	M
6	87	Full	M
6	87	Full	M
6	93	Asst	M
6	93	Asst	M
6	93	Asst	M
6	93	Full	M
6	95	Asst	F
6	99	Assoc	M
6	99	Assoc	M
6	99	Full	M
6	99	Full	M
6	100	Assoc	M
6	104	Asst	F
6	106	Full	F
6	107	Full	M
6	107	Full	F
6	109	Full	M
6	111	Asst	F
6	111	Asst	M
6	111	Assoc	M
6	111	Assoc	M
7	1	Full	M
7	1	Full	F
7	2	Asst	M
7	2	Assoc	M
7	2	Assoc	M
7	3	Asst	M
7	3	Asst	M
7	3	Full	M
7	3	Full	M
7	4	Asst	M
7	6	Asst	M
7	6	Assoc	F
7	6	Full	M
7	6	Full	F
7	7	Assoc	M
7	7	Full	M
7	8	Full	M
7	8	Full	M
7	8	Full	M
7	8	Full	F
7	9	Assoc	M
7	10	Asst	M
7	10	Asst	M
7	10	Asst	M
7	10	Full	M
7	10	Full	M
7	11	Assoc	F
7	11	Full	M
7	12	Asst	F
7	12	Full	M
7	12	Full	M
7	12	Full	M
7	12	Full	M
7	12	Full	M
7	12	Full	M
7	12	Full	F
7	13	Full	M
7	13	Full	M
7	13	Full	M
7	13	Full	M
7	14	Assoc	M
7	14	Full	M
7	15	Full	M
7	16	Asst	M
7	16	Full	M
7	16	Full	M
7	16	Full	M
7	16	Full	M
7	18	Asst	F
7	18	Asst	M
7	18	Asst	F
7	18	Full	M
7	18	Full	M
7	19	Full	F
7	20	Asst	M
7	20	Assoc	M
7	21	Asst	M
7	21	Full	M
7	22	Assoc	F
7	22	Assoc	M
7	23	Asst	M
7	23	Asst	M
7	23	Full	M
7	23	Full	M
7	24	Asst	F
7	24	Full	M
7	25	Asst	F
7	26	Assoc	M
7	26	Full	M
7	28	Asst	F
7	28	Asst	M
7	28	Assoc	F
7	30	Asst	M
7	32	Full	F
7	33	Assoc	M
7	33	Assoc	M
7	39	Full	M
7	41	Assoc	M
7	41	Assoc	M
7	41	Assoc	M
7	42	Assoc	F
7	43	Full	M
7	44	Assoc	F
7	44	Assoc	F
7	44	Full	M
7	44	Full	M
7	45	Full	M
7	45	Full	M
7	46	Asst	M
7	46	Asst	M
7	48	Assoc	F
7	48	Full	M
7	49	Asst	M
7	50	Assoc	M
7	50	Full	M
7	51	Assoc	M
7	51	Full	M
7	51	Full	M
7	52	Full	M
7	53	Asst	M
7	53	Assoc	F
7	55	Assoc	M
7	55	Assoc	M
7	59	Assoc	M
7	61	Assoc	M
7	61	Full	F
7	62	Asst	M
7	63	Asst	M
7	63	Asst	M
7	64	Full	M
7	65	Asst	M
7	65	Full	F
7	67	Asst	M
7	67	Assoc	M
7	68	Full	M
7	68	Full	M
7	69	Full	M
7	70	Assoc	M
7	71	Assoc	M
7	72	Asst	F
7	72	Asst	M
7	72	Asst	M
7	72	Assoc	F
7	72	Full	M
7	73	Assoc	M
7	74	Full	F
7	74	Full	M
7	76	Asst	M
7	76	Full	M
7	78	Assoc	M
7	82	Assoc	M
7	82	Assoc	M
7	82	Full	M
7	85	Assoc	M
7	87	Asst	F
7	87	Asst	M
7	87	Assoc	M
7	87	Full	M
7	89	Assoc	F
7	90	Assoc	M
7	91	Asst	M
7	91	Full	M
7	92	Assoc	M
7	92	Full	M
7	92	Full	M
7	93	Asst	M
7	94	Assoc	M
7	95	Full	F
7	96	Assoc	M
7	97	Asst	M
7	97	Full	M
7	98	Assoc	F
7	98	Assoc	M
7	98	Full	M
7	99	Assoc	M
7	99	Assoc	F
7	99	Full	M
7	102	Asst	F
7	102	Assoc	M
7	104	Asst	M
7	104	Full	F
7	106	Assoc	F
7	106	Full	M
7	108	Assoc	M
7	108	Assoc	M
7	109	Full	M
7	110	Assoc	M
7	111	Full	M
7	111	Full	M
7	111	Full	M
8	1	Asst	M
8	1	Assoc	F
8	1	Full	M
8	1	Full	M
8	2	Asst	F
8	3	Asst	F
8	3	Asst	F
8	3	Full	M
8	3	Full	M
8	3	Full	F
8	3	Full	M
8	3	Full	M
8	4	Asst	F
8	4	Full	M
8	5	Asst	F
8	5	Asst	M
8	5	Assoc	M
8	6	Asst	M
8	6	Full	M
8	6	Full	M
8	6	Full	M
8	7	Assoc	F
8	7	Full	M
8	7	Full	F
8	8	Assoc	M
8	8	Assoc	F
8	8	Full	F
8	8	Full	M
8	8	Full	M
8	8	Full	M
8	8	Full	F
8	8	Full	M
8	8	Full	M
8	8	Full	F
8	9	Asst	M
8	9	Assoc	M
8	9	Full	M
8	9	Full	M
8	9	Full	F
8	9	Full	M
8	9	Full	F
8	9	Full	M
8	9	Full	M
8	9	Full	M
8	9	Full	M
8	9	Full	M
8	10	Asst	F
8	10	Asst	M
8	10	Full	M
8	10	Full	M
8	12	Asst	F
8	12	Assoc	M
8	12	Full	M
8	12	Full	M
8	12	Full	M
8	12	Full	M
8	12	Full	M
8	12	Full	M
8	13	Asst	M
8	13	Asst	M
8	13	Assoc	F
8	13	Full	F
8	14	Assoc	F
8	14	Full	M
8	14	Full	M
8	15	Asst	M
8	15	Full	F
8	16	Asst	M
8	16	Asst	F
8	16	Asst	M
8	16	Asst	M
8	16	Assoc	M
8	16	Full	M
8	16	Full	M
8	16	Full	M
8	16	Full	F
8	16	Full	M
8	17	Asst	F
8	17	Asst	M
8	17	Assoc	F
8	17	Assoc	F
8	17	Full	F
8	17	Full	M
8	17	Full	F
8	18	Asst	M
8	18	Assoc	M
8	18	Assoc	M
8	18	Full	M
8	19	Asst	M
8	19	Assoc	F
8	19	Assoc	F
8	19	Full	F
8	19	Full	M
8	20	Assoc	M
8	21	Asst	F
8	21	Asst	M
8	22	Asst	F
8	22	Assoc	M
8	22	Full	M
8	22	Full	M
8	22	Full	M
8	22	Full	M
8	23	Asst	M
8	23	Asst	F
8	23	Asst	M
8	23	Assoc	M
8	23	Full	M
8	24	Asst	M
8	24	Assoc	F
8	24	Full	M
8	25	Full	M
8	25	Full	M
8	26	Asst	M
8	26	Asst	M
8	26	Asst	F
8	27	Full	F
8	27	Full	M
8	27	Full	M
8	28	Asst	M
8	28	Full	M
8	28	Full	M
8	29	Asst	M
8	29	Asst	M
8	29	Asst	M
8	29	Full	M
8	30	Asst	M
8	30	Asst	M
8	30	Assoc	M
8	30	Assoc	F
8	30	Full	M
8	30	Full	M
8	30	Full	F
8	31	Assoc	M
8	31	Assoc	M
8	31	Assoc	M
8	32	Full	M
8	32	Full	M
8	33	Assoc	M
8	34	Asst	F
8	34	Full	M
8	34	Full	F
8	35	Asst	M
8	36	Asst	M
8	36	Full	M
8	36	Full	M
8	36	Full	M
8	37	Asst	M
8	37	Full	F
8	38	Asst	M
8	38	Asst	M
8	39	Asst	M
8	39	Asst	M
8	39	Assoc	M
8	39	Assoc	M
8	39	Full	M
8	39	Full	M
8	39	Full	M
8	40	Full	M
8	41	Asst	F
8	41	Asst	M
8	41	Asst	F
8	41	Assoc	M
8	42	Asst	F
8	42	Assoc	F
8	42	Full	M
8	43	Asst	M
8	43	Full	M
8	44	Full	M
8	45	Full	M
8	45	Full	M
8	46	Asst	M
8	46	Assoc	M
8	46	Assoc	M
8	48	Asst	F
8	48	Asst	M
8	48	Full	M
8	50	Full	M
8	51	Asst	F
8	53	Full	F
8	57	Assoc	M
8	59	Full	M
8	60	Asst	F
8	60	Asst	F
8	60	Assoc	M
8	60	Full	M
8	61	Assoc	M
8	62	Assoc	M
8	62	Full	F
8	63	Asst	F
8	63	Assoc	F
8	63	Assoc	M
8	63	Assoc	F
8	63	Assoc	M
8	63	Assoc	M
8	63	Full	M
8	66	Asst	M
8	67	Asst	F
8	67	Full	M
8	68	Full	F
8	70	Full	M
8	71	Assoc	F
8	71	Full	M
8	71	Full	M
8	72	Assoc	M
8	72	Full	M
8	72	Full	M
8	73	Asst	M
8	73	Assoc	M
8	73	Full	M
8	73	Full	M
8	77	Full	M
8	78	Asst	F
8	78	Assoc	F
8	78	Full	M
8	79	Assoc	M
8	81	Full	M
8	81	Full	M
8	82	Assoc	M
8	82	Full	F
8	83	Asst	F
8	85	Asst	F
8	85	Asst	M
8	85	Asst	M
8	85	Full	M
8	85	Full	F
8	86	Assoc	M
8	90	Assoc	M
8	92	Asst	F
8	93	Asst	F
8	93	Assoc	M
8	93	Full	M
8	93	Full	M
8	94	Asst	F
8	94	Full	M
8	98	Assoc	M
8	99	Assoc	M
8	99	Full	M
8	101	Full	M
8	105	Asst	M
8	109	Assoc	M
8	111	Assoc	M
8	111	Assoc	M
8	111	Assoc	M
8	111	Full	M
8	111	Full	F
8	111	Full	M
8	111	Full	F
8	111	Full	M
9	1	Assoc	M
9	1	Full	F
9	2	Asst	F
9	2	Asst	M
9	3	Asst	M
9	3	Asst	M
9	3	Asst	F
9	3	Assoc	M
9	3	Assoc	M
9	3	Full	F
9	4	Full	F
9	6	Asst	M
9	6	Asst	F
9	6	Assoc	M
9	6	Assoc	M
9	6	Full	M
9	6	Full	M
9	7	Asst	M
9	7	Assoc	M
9	7	Full	M
9	7	Full	M
9	7	Full	M
9	7	Full	M
9	7	Full	M
9	8	Assoc	M
9	8	Full	F
9	8	Full	M
9	9	Assoc	M
9	9	Assoc	F
9	9	Assoc	M
9	9	Assoc	M
9	9	Assoc	M
9	9	Full	M
9	9	Full	M
9	9	Full	F
9	9	Full	M
9	9	Full	M
9	9	Full	M
9	9	Full	M
9	9	Full	M
9	9	Full	M
9	9	Full	F
9	10	Full	M
9	10	Full	M
9	11	Assoc	M
9	11	Assoc	F
9	11	Full	M
9	11	Full	M
9	12	Asst	M
9	12	Assoc	M
9	12	Assoc	M
9	12	Assoc	F
9	12	Assoc	F
9	12	Full	M
9	12	Full	M
9	12	Full	M
9	13	Asst	F
9	13	Assoc	M
9	13	Full	F
9	13	Full	M
9	14	Assoc	M
9	14	Full	M
9	14	Full	M
9	14	Full	F
9	15	Asst	M
9	15	Full	F
9	15	Full	M
9	16	Asst	M
9	16	Assoc	M
9	16	Full	M
9	17	Asst	M
9	17	Full	M
9	17	Full	M
9	17	Full	M
9	18	Asst	M
9	18	Asst	M
9	18	Asst	M
9	18	Asst	M
9	18	Asst	F
9	18	Full	M
9	18	Full	M
9	19	Full	M
9	19	Full	M
9	19	Full	F
9	19	Full	M
9	20	Asst	M
9	20	Assoc	M
9	20	Full	M
9	20	Full	M
9	20	Full	F
9	20	Full	M
9	21	Assoc	M
9	22	Asst	M
9	22	Asst	F
9	22	Assoc	M
9	22	Assoc	M
9	22	Assoc	M
9	22	Full	M
9	23	Asst	M
9	23	Asst	M
9	23	Asst	F
9	23	Asst	F
9	23	Full	M
9	23	Full	M
9	23	Full	M
9	24	Asst	M
9	24	Assoc	M
9	25	Assoc	M
9	25	Full	M
9	25	Full	M
9	25	Full	F
9	26	Asst	M
9	26	Asst	M
9	26	Assoc	F
9	26	Full	M
9	26	Full	F
9	26	Full	M
9	27	Asst	M
9	27	Assoc	F
9	27	Full	M
9	27	Full	F
9	27	Full	M
9	27	Full	M
9	29	Assoc	F
9	29	Assoc	F
9	29	Assoc	M
9	29	Full	M
9	30	Asst	M
9	30	Asst	M
9	30	Asst	M
9	30	Assoc	M
9	30	Assoc	M
9	30	Assoc	F
9	31	Asst	M
9	31	Asst	F
9	31	Asst	M
9	31	Asst	M
9	31	Asst	M
9	31	Assoc	M
9	31	Assoc	F
9	31	Full	M
9	32	Assoc	F
9	32	Assoc	M
9	32	Full	M
9	32	Full	F
9	32	Full	M
9	32	Full	M
9	33	Assoc	M
9	34	Assoc	M
9	35	Full	F
9	35	Full	F
9	36	Asst	M
9	38	Asst	M
9	38	Asst	M
9	38	Asst	M
9	38	Asst	M
9	38	Asst	M
9	38	Asst	M
9	38	Assoc	F
9	39	Assoc	M
9	39	Assoc	M
9	39	Assoc	M
9	39	Full	M
9	39	Full	F
9	39	Full	M
9	41	Asst	F
9	41	Asst	F
9	42	Asst	M
9	42	Assoc	M
9	42	Full	M
9	42	Full	F
9	42	Full	M
9	43	Asst	M
9	43	Asst	F
9	43	Asst	F
9	43	Asst	F
9	43	Assoc	M
9	43	Full	M
9	44	Full	M
9	44	Full	M
9	44	Full	M
9	46	Asst	M
9	46	Assoc	M
9	46	Full	M
9	47	Asst	F
9	47	Asst	M
9	47	Assoc	F
9	47	Full	M
9	47	Full	F
9	49	Asst	M
9	49	Asst	M
9	50	Asst	M
9	51	Asst	M
9	51	Assoc	M
9	51	Full	M
9	52	Full	M
9	52	Full	M
9	53	Asst	M
9	53	Assoc	M
9	53	Full	M
9	55	Full	F
9	55	Full	M
9	55	Full	M
9	60	Asst	F
9	60	Assoc	M
9	60	Assoc	F
9	60	Full	F
9	61	Asst	M
9	61	Assoc	M
9	61	Assoc	M
9	62	Asst	M
9	62	Asst	M
9	62	Assoc	M
9	62	Full	M
9	62	Full	M
9	62	Full	M
9	64	Asst	F
9	65	Full	M
9	66	Full	M
9	66	Full	F
9	66	Full	F
9	67	Full	M
9	68	Full	M
9	69	Full	F
9	70	Asst	M
9	70	Full	F
9	70	Full	M
9	70	Full	M
9	70	Full	M
9	71	Asst	M
9	71	Asst	F
9	72	Assoc	M
9	72	Full	M
9	73	Asst	F
9	73	Asst	M
9	73	Asst	F
9	73	Asst	F
9	73	Full	M
9	74	Assoc	M
9	76	Assoc	M
9	76	Assoc	M
9	77	Assoc	F
9	78	Assoc	F
9	78	Full	M
9	79	Full	M
9	79	Full	M
9	81	Full	F
9	82	Assoc	F
9	82	Full	M
9	83	Asst	M
9	83	Asst	F
9	84	Full	M
9	85	Asst	M
9	85	Full	M
9	86	Assoc	F
9	87	Assoc	M
9	87	Full	M
9	88	Full	M
9	90	Asst	F
9	91	Assoc	M
9	92	Asst	M
9	92	Asst	M
9	92	Asst	M
9	92	Full	M
9	93	Asst	M
9	94	Asst	M
9	96	Full	F
9	97	Full	M
9	97	Full	M
9	97	Full	M
9	99	Asst	M
9	99	Assoc	M
9	99	Full	M
9	101	Asst	F
9	102	Full	M
9	102	Full	M
9	102	Full	F
9	106	Assoc	M
9	106	Full	M
9	108	Assoc	M
9	110	Full	M
9	111	Full	M
10	1	Full	M
10	2	Full	M
10	2	Full	F
10	3	Asst	M
10	3	Asst	F
10	3	Asst	M
10	3	Assoc	F
10	3	Assoc	F
10	3	Full	M
10	4	Assoc	M
10	4	Full	M
10	5	Assoc	M
10	6	Asst	F
10	6	Assoc	M
10	7	Full	F
10	8	Asst	M
10	8	Assoc	M
10	8	Assoc	M
10	8	Full	M
10	8	Full	M
10	8	Full	M
10	8	Full	M
10	9	Full	F
10	9	Full	M
10	9	Full	M
10	10	Asst	M
10	10	Asst	M
10	10	Full	M
10	10	Full	F
10	10	Full	M
10	10	Full	M
10	10	Full	M
10	10	Full	M
10	10	Full	M
10	11	Asst	F
10	11	Full	M
10	12	Asst	M
10	12	Asst	M
10	12	Asst	F
10	12	Full	M
10	12	Full	M
10	12	Full	F
10	12	Full	M
10	12	Full	F
10	13	Asst	F
10	13	Full	M
10	15	Asst	M
10	15	Assoc	M
10	15	Full	M
10	16	Asst	F
10	16	Asst	F
10	16	Asst	M
10	16	Assoc	M
10	16	Assoc	M
10	16	Assoc	M
10	16	Full	M
10	16	Full	M
10	16	Full	F
10	16	Full	F
10	16	Full	M
10	16	Full	F
10	17	Asst	M
10	17	Assoc	F
10	17	Assoc	F
10	17	Full	M
10	18	Asst	M
10	18	Assoc	M
10	19	Full	M
10	19	Full	M
10	19	Full	M
10	19	Full	F
10	20	Asst	F
10	20	Assoc	F
10	20	Full	M
10	21	Full	M
10	21	Full	M
10	22	Full	M
10	24	Asst	F
10	24	Full	M
10	25	Full	M
10	26	Asst	F
10	27	Asst	M
10	28	Assoc	M
10	28	Full	M
10	29	Asst	M
10	29	Asst	M
10	29	Full	M
10	30	Asst	F
10	30	Asst	F
10	30	Assoc	M
10	31	Assoc	M
10	33	Full	F
10	34	Assoc	M
10	34	Full	F
10	39	Asst	M
10	39	Asst	M
10	39	Asst	F
10	39	Full	M
10	40	Asst	F
10	40	Full	M
10	41	Full	M
10	41	Full	M
10	42	Assoc	M
10	43	Asst	M
10	46	Asst	F
10	47	Asst	F
10	58	Asst	M
10	58	Full	M
10	59	Assoc	M
10	59	Full	M
10	60	Assoc	F
10	60	Assoc	M
10	60	Full	F
10	61	Full	M
10	63	Asst	F
10	63	Asst	M
10	63	Assoc	M
10	63	Assoc	F
10	63	Assoc	M
10	63	Full	M
10	63	Full	M
10	63	Full	M
10	68	Full	M
10	68	Full	M
10	68	Full	M
10	68	Full	M
10	70	Assoc	F
10	71	Assoc	M
10	72	Assoc	F
10	72	Assoc	M
10	73	Asst	M
10	73	Full	M
10	74	Full	M
10	78	Asst	M
10	78	Asst	M
10	78	Asst	M
10	78	Assoc	M
10	78	Assoc	M
10	78	Full	M
10	78	Full	M
10	78	Full	M
10	78	Full	M
10	78	Full	M
10	78	Full	M
10	78	Full	M
10	78	Full	M
10	78	Full	F
10	82	Assoc	F
10	82	Assoc	F
10	82	Full	M
10	82	Full	M
10	83	Asst	F
10	83	Assoc	M
10	85	Asst	M
10	88	Asst	F
10	93	Asst	M
10	93	Asst	F
10	93	Assoc	M
10	93	Assoc	M
10	93	Full	M
10	93	Full	M
10	93	Full	M
10	94	Asst	F
10	94	Full	M
10	94	Full	M
10	96	Full	M
10	97	Full	M
10	97	Full	F
10	99	Assoc	M
10	99	Assoc	M
10	99	Full	M
10	99	Full	M
10	104	Asst	F
10	104	Assoc	F
10	104	Full	M
10	109	Assoc	F
10	109	Assoc	M
10	109	Assoc	F
10	109	Assoc	M
10	109	Assoc	M
10	109	Full	F
10	109	Full	F
10	109	Full	M
10	109	Full	M
10	112	Assoc	F
11	1	Assoc	F
11	1	Full	F
11	1	Full	M
11	1	Full	M
11	1	Full	M
11	1	Full	M
11	2	Asst	M
11	2	Asst	F
11	3	Assoc	M
11	3	Full	F
11	3	Full	M
11	4	Asst	M
11	4	Asst	M
11	4	Full	F
11	6	Asst	M
11	6	Asst	M
11	6	Full	M
11	6	Full	M
11	6	Full	M
11	6	Full	M
11	6	Full	M
11	7	Asst	M
11	7	Full	M
11	8	Asst	F
11	8	Full	M
11	9	Asst	M
11	9	Full	M
11	9	Full	M
11	10	Assoc	M
11	10	Full	F
11	10	Full	M
11	11	Asst	F
11	11	Asst	M
11	11	Assoc	F
11	11	Full	M
11	11	Full	M
11	11	Full	M
11	11	Full	M
11	11	Full	M
11	11	Full	M
11	11	Full	M
11	12	Asst	M
11	12	Asst	F
11	12	Full	M
11	12	Full	M
11	13	Full	M
11	14	Full	M
11	15	Assoc	M
11	15	Full	M
11	16	Full	M
11	16	Full	M
11	17	Asst	M
11	19	Full	M
11	19	Full	M
11	20	Asst	M
11	20	Asst	M
11	21	Full	M
11	23	Full	M
11	24	Asst	M
11	24	Assoc	M
11	24	Full	M
11	25	Full	M
11	25	Full	M
11	25	Full	M
11	27	Asst	M
11	27	Full	M
11	27	Full	M
11	28	Full	M
11	30	Asst	F
11	30	Assoc	M
11	31	Full	M
11	32	Full	M
11	32	Full	F
11	34	Asst	M
11	34	Assoc	M
11	34	Full	M
11	35	Assoc	F
11	35	Full	F
11	36	Full	M
11	39	Asst	M
11	39	Asst	M
11	39	Assoc	M
11	39	Assoc	M
11	42	Asst	M
11	42	Full	M
11	43	Full	M
11	43	Full	F
11	45	Full	M
11	47	Asst	M
11	48	Asst	F
11	49	Full	M
11	53	Asst	F
11	54	Assoc	F
11	54	Full	M
11	58	Asst	F
11	58	Full	M
11	59	Full	M
11	63	Asst	M
11	63	Asst	M
11	63	Asst	M
11	68	Asst	F
11	68	Full	F
11	68	Full	F
11	71	Asst	M
11	72	Full	M
11	73	Asst	M
11	81	Full	M
11	83	Full	M
11	87	Asst	M
11	92	Full	M
11	93	Asst	M
11	99	Assoc	F
11	99	Assoc	M
11	99	Full	M
11	99	Full	M
11	104	Assoc	M
11	109	Assoc	M
11	109	Full	M
11	111	Asst	M
11	111	Assoc	F
11	112	Full	M
12	1	Asst	M
12	1	Full	M
12	2	Asst	M
12	2	Assoc	M
12	2	Assoc	M
12	2	Full	M
12	2	Full	M
12	2	Full	M
12	3	Asst	F
12	3	Assoc	M
12	3	Full	M
12	3	Full	F
12	3	Full	M
12	3	Full	M
12	4	Asst	F
12	4	Assoc	M
12	4	Full	M
12	5	Asst	M
12	5	Assoc	M
12	6	Asst	F
12	6	Assoc	M
12	6	Assoc	M
12	6	Full	M
12	7	Assoc	M
12	7	Assoc	M
12	7	Full	M
12	7	Full	M
12	8	Asst	M
12	8	Asst	M
12	8	Asst	F
12	8	Asst	M
12	8	Asst	M
12	8	Full	M
12	8	Full	M
12	8	Full	M
12	9	Asst	M
12	9	Asst	M
12	9	Asst	M
12	9	Assoc	M
12	9	Assoc	M
12	9	Assoc	M
12	9	Assoc	M
12	9	Full	M
12	9	Full	M
12	9	Full	M
12	9	Full	M
12	10	Assoc	M
12	10	Full	M
12	10	Full	M
12	10	Full	M
12	10	Full	M
12	10	Full	M
12	11	Asst	M
12	12	Asst	M
12	12	Assoc	M
12	12	Assoc	M
12	12	Full	F
12	12	Full	M
12	12	Full	M
12	12	Full	M
12	12	Full	M
12	13	Asst	M
12	13	Asst	M
12	13	Full	M
12	13	Full	M
12	14	Asst	M
12	14	Asst	M
12	14	Assoc	M
12	14	Assoc	M
12	14	Full	M
12	14	Full	M
12	15	Full	M
12	15	Full	M
12	16	Asst	M
12	16	Asst	M
12	16	Asst	M
12	16	Asst	M
12	16	Asst	M
12	16	Assoc	F
12	16	Assoc	M
12	16	Assoc	F
12	16	Full	M
12	16	Full	M
12	16	Full	F
12	16	Full	M
12	17	Asst	M
12	17	Asst	M
12	17	Asst	M
12	17	Asst	M
12	17	Assoc	M
12	17	Full	M
12	17	Full	M
12	17	Full	M
12	18	Full	M
12	19	Asst	M
12	19	Assoc	M
12	19	Full	M
12	19	Full	M
12	19	Full	M
12	20	Asst	F
12	20	Asst	M
12	20	Asst	M
12	20	Asst	M
12	21	Asst	M
12	21	Asst	F
12	21	Full	M
12	21	Full	M
12	22	Asst	M
12	22	Asst	F
12	22	Assoc	M
12	23	Asst	M
12	23	Asst	M
12	23	Asst	F
12	23	Asst	F
12	23	Asst	M
12	23	Assoc	M
12	23	Assoc	M
12	23	Assoc	M
12	23	Full	M
12	23	Full	M
12	23	Full	M
12	24	Asst	M
12	24	Assoc	M
12	24	Full	M
12	25	Full	M
12	25	Full	M
12	25	Full	M
12	26	Asst	M
12	27	Asst	F
12	27	Asst	M
12	27	Full	F
12	27	Full	M
12	27	Full	M
12	27	Full	M
12	28	Full	M
12	28	Full	M
12	29	Assoc	M
12	30	Asst	M
12	30	Asst	M
12	30	Asst	M
12	30	Asst	M
12	30	Assoc	M
12	30	Assoc	F
